Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2020-000569,2020-02-24,2020-02-26,Same Day,CUS-0060,Customer 75,Home Office,Seattle,Washington,West,PROD-0569,Technology,Phones,iPhone 14,780.2,4,0.4,32.7
CA-2020-000570,2020-12-17,2020-12-20,Standard Class,CUS-0108,Customer 123,Home Office,Montgomery,Alabama,South,PROD-0570,Office Supplies,Paper,A4 Paper,568.86,7,0.0,-20.16
CA-2023-000571,2023-12-24,2023-12-30,Same Day,CUS-0129,Customer 184,Corporate,Philadelphia,Pennsylvania,East,PROD-0571,Office Supplies,Labels,Shipping Labels,230.16,8,0.2,44.59
CA-2022-000572,2022-03-28,2022-04-02,Standard Class,CUS-0148,Customer 11,Corporate,New York City,New York,East,PROD-0572,Office Supplies,Binders,Presentation Binder,215.08,4,0.5,27.98
CA-2022-000573,2022-04-30,2022-05-02,Second Class,CUS-0169,Customer 47,Corporate,Baton Rouge,Louisiana,South,PROD-0573,Office Supplies,Labels,Shipping Labels,324.89,3,0.4,41.88
CA-2023-000574,2023-07-10,2023-07-15,First Class,CUS-0185,Customer 56,Consumer,Birmingham,Alabama,South,PROD-0574,Office Supplies,Paper,A4 Paper,674.99,5,0.0,168.09
CA-2022-000575,2022-04-19,2022-04-23,First Class,CUS-0019,Customer 164,Consumer,Portland,Oregon,West,PROD-0575,Technology,Copiers,Xerox Machine,1964.94,3,0.0,257.57
CA-2020-000576,2020-03-18,2020-03-19,Same Day,CUS-0192,Customer 119,Consumer,Baton Rouge,Louisiana,South,PROD-0576,Office Supplies,Fasteners,Rubber Bands,136.82,5,0.0,8.7
CA-2021-000577,2021-07-25,2021-08-01,Same Day,CUS-0046,Customer 76,Consumer,Spokane,Washington,West,PROD-0577,Technology,Copiers,Canon Copier,1521.18,3,0.0,309.55
CA-2022-000578,2022-06-21,2022-06-24,Second Class,CUS-0137,Customer 56,Corporate,San Diego,California,West,PROD-0578,Furniture,Furnishings,Curtains,1210.02,3,0.0,419.08
CA-2020-000579,2020-04-09,2020-04-16,Standard Class,CUS-0062,Customer 52,Consumer,Baton Rouge,Louisiana,South,PROD-0579,Technology,Phones,Samsung Galaxy,9959.08,7,0.1,869.65
CA-2021-000580,2021-03-27,2021-03-28,Standard Class,CUS-0028,Customer 84,Consumer,San Francisco,California,West,PROD-0580,Furniture,Chairs,Visitor Chair,3340.85,3,0.0,360.28
CA-2020-000581,2020-08-04,2020-08-07,Second Class,CUS-0004,Customer 100,Consumer,Nashville,Tennessee,South,PROD-0581,Technology,Accessories,Keyboard,1845.07,6,0.4,418.82
CA-2021-000582,2021-03-23,2021-03-27,Standard Class,CUS-0027,Customer 183,Consumer,Eugene,Oregon,West,PROD-0582,Furniture,Furnishings,Curtains,2936.41,5,0.5,1149.75
CA-2023-000583,2023-10-20,2023-10-27,Same Day,CUS-0171,Customer 124,Corporate,Austin,Texas,Central,PROD-0583,Office Supplies,Paper,Legal Paper,146.47,3,0.3,56.98
CA-2021-000584,2021-04-21,2021-04-22,Standard Class,CUS-0189,Customer 110,Home Office,Nashville,Tennessee,South,PROD-0584,Furniture,Bookcases,5-Shelf Bookcase,11625.17,10,0.0,632.69
CA-2020-000585,2020-11-06,2020-11-10,Second Class,CUS-0154,Customer 114,Corporate,Orlando,Florida,East,PROD-0585,Furniture,Chairs,Office Chair Pro,3595.88,4,0.1,1300.65
CA-2023-000586,2023-08-20,2023-08-27,Same Day,CUS-0085,Customer 88,Home Office,Columbus,Ohio,Central,PROD-0586,Office Supplies,Art,Pencils,681.11,5,0.1,220.32
CA-2021-000587,2021-01-10,2021-01-14,First Class,CUS-0050,Customer 14,Home Office,Pittsburgh,Pennsylvania,East,PROD-0587,Furniture,Tables,Conference Table,95.23,1,0.5,-6.19
CA-2021-000588,2021-04-28,2021-05-03,Second Class,CUS-0185,Customer 51,Home Office,New York City,New York,East,PROD-0588,Office Supplies,Storage,Storage Box,88.12,2,0.5,4.91
CA-2023-000589,2023-07-25,2023-07-27,Same Day,CUS-0093,Customer 102,Home Office,Orlando,Florida,East,PROD-0589,Furniture,Furnishings,Curtains,3268.49,5,0.5,-196.08
CA-2020-000590,2020-02-10,2020-02-17,Same Day,CUS-0077,Customer 153,Consumer,Memphis,Tennessee,South,PROD-0590,Technology,Accessories,Webcam,6785.21,7,0.0,1895.99
CA-2022-000591,2022-07-17,2022-07-20,First Class,CUS-0035,Customer 184,Corporate,Orlando,Florida,East,PROD-0591,Office Supplies,Storage,Drawer Organizer,401.16,7,0.5,-25.69
CA-2022-000592,2022-10-03,2022-10-07,First Class,CUS-0079,Customer 165,Home Office,New York City,New York,East,PROD-0592,Technology,Accessories,Keyboard,9273.31,7,0.3,853.32
CA-2021-000593,2021-02-01,2021-02-08,Second Class,CUS-0126,Customer 163,Home Office,San Francisco,California,West,PROD-0593,Office Supplies,Labels,Shipping Labels,939.01,7,0.3,145.36
CA-2020-000594,2020-03-11,2020-03-18,Same Day,CUS-0166,Customer 38,Consumer,Nashville,Tennessee,South,PROD-0594,Office Supplies,Art,Markers,768.21,6,0.0,191.08
CA-2020-000595,2020-01-26,2020-01-27,Second Class,CUS-0151,Customer 21,Home Office,Miami,Florida,East,PROD-0595,Technology,Copiers,Xerox Machine,1631.9,2,0.4,161.29
CA-2022-000596,2022-10-22,2022-10-27,First Class,CUS-0187,Customer 23,Home Office,Savannah,Georgia,East,PROD-0596,Office Supplies,Storage,Filing Cabinet,501.0,7,0.4,138.39
CA-2020-000597,2020-01-14,2020-01-16,First Class,CUS-0107,Customer 135,Home Office,Springfield,Illinois,Central,PROD-0597,Furniture,Bookcases,5-Shelf Bookcase,817.68,8,0.0,234.57
CA-2021-000598,2021-02-09,2021-02-13,Second Class,CUS-0055,Customer 48,Consumer,Pittsburgh,Pennsylvania,East,PROD-0598,Technology,Machines,MacBook,3314.11,3,0.0,415.36
CA-2023-000599,2023-07-27,2023-07-29,Standard Class,CUS-0017,Customer 88,Corporate,Orlando,Florida,East,PROD-0599,Furniture,Chairs,Executive Chair,612.45,2,0.4,-23.06
CA-2020-000600,2020-01-15,2020-01-21,First Class,CUS-0134,Customer 2,Consumer,Birmingham,Alabama,South,PROD-0600,Furniture,Tables,Side Table,12048.9,10,0.0,-621.47
CA-2023-000601,2023-10-28,2023-10-31,First Class,CUS-0097,Customer 157,Corporate,Baton Rouge,Louisiana,South,PROD-0601,Technology,Machines,MacBook,7015.36,6,0.3,1631.35
CA-2020-000602,2020-10-11,2020-10-12,Same Day,CUS-0193,Customer 64,Home Office,San Francisco,California,West,PROD-0602,Furniture,Bookcases,3-Shelf Bookcase,2176.42,10,0.2,817.31
CA-2020-000603,2020-02-04,2020-02-10,First Class,CUS-0060,Customer 156,Consumer,Nashville,Tennessee,South,PROD-0603,Technology,Copiers,Xerox Machine,7443.16,6,0.3,1778.65
CA-2022-000604,2022-02-27,2022-03-02,Standard Class,CUS-0147,Customer 184,Corporate,Eugene,Oregon,West,PROD-0604,Technology,Copiers,Xerox Machine,5511.39,10,0.0,1845.93
CA-2020-000605,2020-12-10,2020-12-14,Same Day,CUS-0044,Customer 193,Home Office,Montgomery,Alabama,South,PROD-0605,Office Supplies,Labels,Address Labels,178.24,2,0.1,3.86
CA-2022-000606,2022-02-24,2022-03-03,First Class,CUS-0172,Customer 32,Consumer,Las Vegas,Nevada,West,PROD-0606,Office Supplies,Fasteners,Stapler,191.89,5,0.2,44.7
CA-2023-000607,2023-08-11,2023-08-14,Standard Class,CUS-0144,Customer 112,Consumer,Montgomery,Alabama,South,PROD-0607,Office Supplies,Storage,Drawer Organizer,766.43,7,0.4,173.95
CA-2021-000608,2021-11-27,2021-12-03,Standard Class,CUS-0033,Customer 81,Consumer,Portland,Oregon,West,PROD-0608,Furniture,Tables,Study Desk,14120.95,10,0.0,2632.42
CA-2022-000609,2022-01-17,2022-01-24,First Class,CUS-0003,Customer 138,Corporate,Spokane,Washington,West,PROD-0609,Technology,Phones,OnePlus,3065.99,3,0.1,-143.2
CA-2020-000610,2020-10-28,2020-11-02,Same Day,CUS-0080,Customer 129,Home Office,Springfield,Illinois,Central,PROD-0610,Technology,Machines,Dell Desktop,2312.84,5,0.0,461.27
CA-2020-000611,2020-04-30,2020-05-07,Same Day,CUS-0058,Customer 180,Corporate,Biloxi,Mississippi,South,PROD-0611,Office Supplies,Labels,Shipping Labels,187.8,6,0.1,60.85
CA-2020-000612,2020-02-14,2020-02-19,Second Class,CUS-0194,Customer 101,Home Office,Memphis,Tennessee,South,PROD-0612,Office Supplies,Labels,Address Labels,247.78,7,0.5,97.91
CA-2021-000613,2021-10-24,2021-10-31,Second Class,CUS-0182,Customer 78,Consumer,Springfield,Illinois,Central,PROD-0613,Technology,Phones,OnePlus,17585.4,10,0.0,5713.58
CA-2021-000614,2021-03-22,2021-03-29,Second Class,CUS-0148,Customer 27,Consumer,Memphis,Tennessee,South,PROD-0614,Technology,Accessories,Keyboard,6094.3,4,0.0,494.33
CA-2022-000615,2022-08-28,2022-08-30,First Class,CUS-0039,Customer 161,Consumer,Jackson,Mississippi,South,PROD-0615,Office Supplies,Storage,Filing Cabinet,19.52,1,0.3,3.84
CA-2021-000616,2021-09-11,2021-09-17,Same Day,CUS-0172,Customer 169,Corporate,Los Angeles,California,West,PROD-0616,Office Supplies,Binders,3-Ring Binder,1146.83,10,0.4,330.2
CA-2020-000617,2020-08-26,2020-08-27,Standard Class,CUS-0147,Customer 147,Consumer,Grand Rapids,Michigan,Central,PROD-0617,Furniture,Furnishings,Clock,1412.83,2,0.1,-125.02
CA-2021-000618,2021-09-03,2021-09-08,Same Day,CUS-0138,Customer 48,Home Office,Savannah,Georgia,East,PROD-0618,Technology,Machines,HP Laptop,1136.98,3,0.0,292.07
CA-2021-000619,2021-01-05,2021-01-12,Standard Class,CUS-0081,Customer 32,Consumer,Birmingham,Alabama,South,PROD-0619,Technology,Phones,Motorola,14513.89,10,0.0,2574.2
CA-2020-000620,2020-06-22,2020-06-23,Standard Class,CUS-0169,Customer 1,Corporate,Albany,New York,East,PROD-0620,Furniture,Tables,Dining Table,4662.08,9,0.0,519.94
CA-2023-000621,2023-11-24,2023-11-27,Same Day,CUS-0131,Customer 54,Home Office,Detroit,Michigan,Central,PROD-0621,Furniture,Bookcases,5-Shelf Bookcase,8663.11,9,0.3,1759.36
CA-2021-000622,2021-09-05,2021-09-12,Second Class,CUS-0072,Customer 33,Consumer,Seattle,Washington,West,PROD-0622,Office Supplies,Labels,File Labels,690.11,4,0.1,135.19
CA-2022-000623,2022-03-30,2022-04-03,Second Class,CUS-0037,Customer 138,Corporate,Eugene,Oregon,West,PROD-0623,Office Supplies,Paper,Notepad,227.07,2,0.4,84.04
CA-2022-000624,2022-05-09,2022-05-16,Second Class,CUS-0155,Customer 64,Home Office,Tampa,Florida,East,PROD-0624,Furniture,Chairs,Gaming Chair,977.23,3,0.4,87.43
CA-2022-000625,2022-01-13,2022-01-16,Standard Class,CUS-0026,Customer 97,Corporate,Las Vegas,Nevada,West,PROD-0625,Furniture,Bookcases,5-Shelf Bookcase,1371.88,5,0.1,50.52
CA-2020-000626,2020-07-14,2020-07-19,Same Day,CUS-0156,Customer 26,Home Office,Spokane,Washington,West,PROD-0626,Furniture,Furnishings,Lamp,5187.06,6,0.2,911.74
CA-2022-000627,2022-09-03,2022-09-08,Same Day,CUS-0037,Customer 97,Home Office,Biloxi,Mississippi,South,PROD-0627,Furniture,Tables,Study Desk,1388.06,3,0.0,317.56
CA-2023-000628,2023-12-18,2023-12-22,Same Day,CUS-0129,Customer 74,Home Office,Portland,Oregon,West,PROD-0628,Office Supplies,Fasteners,Binder Clips,190.25,3,0.3,56.93
CA-2022-000629,2022-04-12,2022-04-19,First Class,CUS-0062,Customer 24,Consumer,Tampa,Florida,East,PROD-0629,Technology,Copiers,Xerox Machine,10328.65,6,0.0,-636.8
CA-2022-000630,2022-09-09,2022-09-13,Second Class,CUS-0158,Customer 49,Corporate,Detroit,Michigan,Central,PROD-0630,Furniture,Chairs,Office Chair Pro,9532.54,9,0.0,979.33
CA-2023-000631,2023-05-28,2023-06-01,Standard Class,CUS-0094,Customer 35,Home Office,New Orleans,Louisiana,South,PROD-0631,Office Supplies,Labels,File Labels,368.64,3,0.1,-4.64
CA-2020-000632,2020-08-19,2020-08-22,First Class,CUS-0124,Customer 76,Consumer,Memphis,Tennessee,South,PROD-0632,Office Supplies,Art,Markers,668.75,4,0.0,30.12
CA-2022-000633,2022-08-06,2022-08-11,Standard Class,CUS-0085,Customer 77,Home Office,Biloxi,Mississippi,South,PROD-0633,Technology,Accessories,Mouse,2427.95,8,0.0,504.44
CA-2020-000634,2020-07-26,2020-07-30,Standard Class,CUS-0125,Customer 2,Corporate,Springfield,Illinois,Central,PROD-0634,Technology,Phones,Samsung Galaxy,4444.64,8,0.0,468.29
CA-2022-000635,2022-05-27,2022-05-29,First Class,CUS-0169,Customer 113,Corporate,Memphis,Tennessee,South,PROD-0635,Furniture,Bookcases,5-Shelf Bookcase,11125.45,9,0.0,4391.04
CA-2020-000636,2020-08-14,2020-08-16,Second Class,CUS-0085,Customer 9,Home Office,Montgomery,Alabama,South,PROD-0636,Furniture,Tables,Study Desk,469.08,5,0.4,51.85
CA-2023-000637,2023-10-28,2023-11-03,Same Day,CUS-0190,Customer 100,Corporate,Dallas,Texas,Central,PROD-0637,Furniture,Tables,Side Table,998.72,3,0.4,150.74
CA-2023-000638,2023-11-02,2023-11-04,Standard Class,CUS-0153,Customer 189,Corporate,Seattle,Washington,West,PROD-0638,Furniture,Chairs,Office Chair Pro,734.74,1,0.3,84.37
CA-2021-000639,2021-05-22,2021-05-27,Same Day,CUS-0197,Customer 30,Consumer,Cleveland,Ohio,Central,PROD-0639,Furniture,Furnishings,Clock,3362.84,3,0.0,83.17
CA-2021-000640,2021-01-21,2021-01-28,Second Class,CUS-0034,Customer 103,Home Office,Atlanta,Georgia,East,PROD-0640,Technology,Accessories,Webcam,13320.34,10,0.0,195.7
CA-2020-000641,2020-07-05,2020-07-12,Second Class,CUS-0060,Customer 57,Home Office,Atlanta,Georgia,East,PROD-0641,Furniture,Bookcases,5-Shelf Bookcase,505.99,1,0.2,126.54
CA-2021-000642,2021-07-05,2021-07-08,Standard Class,CUS-0013,Customer 47,Corporate,Las Vegas,Nevada,West,PROD-0642,Technology,Copiers,HP Printer,5692.19,5,0.4,133.68
CA-2023-000643,2023-05-27,2023-05-28,First Class,CUS-0078,Customer 29,Corporate,Springfield,Illinois,Central,PROD-0643,Furniture,Chairs,Office Chair Pro,1255.72,7,0.5,102.71
CA-2021-000644,2021-05-02,2021-05-08,First Class,CUS-0028,Customer 34,Home Office,Cleveland,Ohio,Central,PROD-0644,Furniture,Chairs,Executive Chair,1182.14,5,0.4,-66.65
CA-2020-000645,2020-07-21,2020-07-22,Same Day,CUS-0195,Customer 52,Home Office,Seattle,Washington,West,PROD-0645,Office Supplies,Fasteners,Stapler,905.09,9,0.2,237.74
CA-2023-000646,2023-02-21,2023-02-24,First Class,CUS-0018,Customer 124,Corporate,Seattle,Washington,West,PROD-0646,Office Supplies,Fasteners,Paper Clips,554.72,6,0.0,197.16
CA-2023-000647,2023-11-21,2023-11-23,Standard Class,CUS-0193,Customer 131,Consumer,Springfield,Illinois,Central,PROD-0647,Technology,Phones,iPhone 14,7637.33,7,0.0,-131.67
CA-2023-000648,2023-03-17,2023-03-19,Second Class,CUS-0185,Customer 135,Consumer,Chicago,Illinois,Central,PROD-0648,Technology,Copiers,HP Printer,7270.5,10,0.5,1104.45
CA-2020-000649,2020-04-03,2020-04-08,Second Class,CUS-0072,Customer 35,Consumer,Columbus,Ohio,Central,PROD-0649,Technology,Machines,Dell Desktop,2901.27,4,0.0,1076.44
CA-2023-000650,2023-07-19,2023-07-24,First Class,CUS-0105,Customer 157,Home Office,New York City,New York,East,PROD-0650,Technology,Phones,iPhone 14,3764.21,6,0.2,982.61
CA-2020-000651,2020-12-27,2020-12-30,First Class,CUS-0177,Customer 98,Home Office,Portland,Oregon,West,PROD-0651,Technology,Machines,HP Laptop,1167.3,1,0.0,305.02
CA-2023-000652,2023-04-06,2023-04-12,Second Class,CUS-0112,Customer 95,Corporate,Biloxi,Mississippi,South,PROD-0652,Office Supplies,Art,Pencils,222.71,7,0.1,59.0
CA-2021-000653,2021-01-21,2021-01-26,Second Class,CUS-0006,Customer 80,Consumer,Biloxi,Mississippi,South,PROD-0653,Furniture,Furnishings,Lamp,11365.58,8,0.0,2543.41
CA-2021-000654,2021-05-17,2021-05-21,Same Day,CUS-0004,Customer 155,Consumer,New York City,New York,East,PROD-0654,Furniture,Tables,Side Table,1682.29,7,0.0,443.09
CA-2020-000655,2020-09-27,2020-09-29,Standard Class,CUS-0003,Customer 28,Home Office,Los Angeles,California,West,PROD-0655,Furniture,Furnishings,Clock,949.44,2,0.0,281.22
CA-2020-000656,2020-11-30,2020-12-03,Same Day,CUS-0178,Customer 69,Corporate,Seattle,Washington,West,PROD-0656,Office Supplies,Fasteners,Binder Clips,531.29,6,0.1,-38.29
CA-2020-000657,2020-07-29,2020-08-03,First Class,CUS-0110,Customer 99,Home Office,Los Angeles,California,West,PROD-0657,Office Supplies,Paper,A4 Paper,205.74,7,0.1,-18.11
CA-2022-000658,2022-10-04,2022-10-06,Standard Class,CUS-0158,Customer 86,Home Office,Springfield,Illinois,Central,PROD-0658,Furniture,Bookcases,Corner Bookcase,662.93,2,0.2,52.14
CA-2023-000659,2023-05-13,2023-05-15,First Class,CUS-0074,Customer 90,Corporate,Seattle,Washington,West,PROD-0659,Furniture,Bookcases,5-Shelf Bookcase,1737.73,7,0.2,369.06
CA-2023-000660,2023-09-05,2023-09-07,Second Class,CUS-0123,Customer 18,Consumer,Columbus,Ohio,Central,PROD-0660,Furniture,Bookcases,3-Shelf Bookcase,920.68,6,0.5,240.0
CA-2022-000661,2022-02-27,2022-03-02,Second Class,CUS-0106,Customer 155,Consumer,Buffalo,New York,East,PROD-0661,Furniture,Furnishings,Rug,2375.67,6,0.5,586.1
CA-2023-000662,2023-01-08,2023-01-13,Same Day,CUS-0149,Customer 184,Home Office,Savannah,Georgia,East,PROD-0662,Office Supplies,Art,Pencils,783.59,8,0.1,72.34
CA-2022-000663,2022-01-12,2022-01-17,Standard Class,CUS-0090,Customer 93,Consumer,Miami,Florida,East,PROD-0663,Technology,Accessories,Mouse,15389.67,8,0.0,-1080.53
CA-2020-000664,2020-04-24,2020-04-30,Second Class,CUS-0007,Customer 179,Consumer,Atlanta,Georgia,East,PROD-0664,Furniture,Bookcases,3-Shelf Bookcase,792.39,3,0.0,70.31
CA-2020-000665,2020-03-02,2020-03-04,Second Class,CUS-0146,Customer 107,Home Office,San Francisco,California,West,PROD-0665,Technology,Machines,HP Laptop,2453.22,6,0.1,-150.79
CA-2022-000666,2022-06-28,2022-07-05,First Class,CUS-0165,Customer 9,Corporate,Orlando,Florida,East,PROD-0666,Furniture,Tables,Side Table,501.48,1,0.0,-35.1
CA-2023-000667,2023-02-08,2023-02-14,Same Day,CUS-0109,Customer 41,Corporate,Buffalo,New York,East,PROD-0667,Office Supplies,Storage,Drawer Organizer,736.94,5,0.2,187.68
CA-2021-000668,2021-03-24,2021-03-28,Standard Class,CUS-0120,Customer 123,Home Office,Pittsburgh,Pennsylvania,East,PROD-0668,Technology,Phones,Motorola,5041.53,3,0.0,1554.2
CA-2021-000669,2021-02-02,2021-02-05,Same Day,CUS-0086,Customer 8,Home Office,Buffalo,New York,East,PROD-0669,Technology,Copiers,HP Printer,543.09,2,0.3,109.48
CA-2021-000670,2021-09-25,2021-09-27,Standard Class,CUS-0022,Customer 146,Home Office,Los Angeles,California,West,PROD-0670,Furniture,Bookcases,5-Shelf Bookcase,3441.75,9,0.0,69.41
CA-2021-000671,2021-09-24,2021-09-25,Standard Class,CUS-0081,Customer 193,Corporate,Birmingham,Alabama,South,PROD-0671,Office Supplies,Labels,File Labels,545.68,6,0.4,81.91
CA-2022-000672,2022-10-25,2022-11-01,Standard Class,CUS-0010,Customer 75,Home Office,Eugene,Oregon,West,PROD-0672,Technology,Machines,Dell Desktop,436.74,3,0.4,60.48
CA-2023-000673,2023-10-27,2023-11-02,Second Class,CUS-0129,Customer 133,Consumer,San Diego,California,West,PROD-0673,Furniture,Tables,Side Table,3529.07,3,0.0,1400.01
CA-2023-000674,2023-06-30,2023-07-07,First Class,CUS-0157,Customer 156,Corporate,Biloxi,Mississippi,South,PROD-0674,Office Supplies,Paper,Graph Paper,53.77,7,0.4,1.05
CA-2022-000675,2022-10-18,2022-10-19,Standard Class,CUS-0072,Customer 148,Corporate,Los Angeles,California,West,PROD-0675,Furniture,Tables,Side Table,3450.92,8,0.2,-66.48
CA-2021-000676,2021-06-08,2021-06-15,Same Day,CUS-0146,Customer 125,Corporate,Spokane,Washington,West,PROD-0676,Technology,Machines,HP Laptop,10964.21,8,0.0,4055.82
CA-2022-000677,2022-11-15,2022-11-22,First Class,CUS-0106,Customer 130,Corporate,Nashville,Tennessee,South,PROD-0677,Furniture,Bookcases,3-Shelf Bookcase,10030.04,10,0.3,-584.3
CA-2021-000678,2021-08-18,2021-08-22,Standard Class,CUS-0119,Customer 172,Consumer,Seattle,Washington,West,PROD-0678,Technology,Machines,HP Laptop,3678.72,3,0.0,42.4
CA-2020-000679,2020-08-09,2020-08-13,Second Class,CUS-0088,Customer 155,Consumer,Nashville,Tennessee,South,PROD-0679,Furniture,Bookcases,3-Shelf Bookcase,1858.37,7,0.3,-125.93
CA-2022-000680,2022-08-20,2022-08-22,Second Class,CUS-0199,Customer 98,Consumer,Eugene,Oregon,West,PROD-0680,Technology,Accessories,Webcam,3105.34,4,0.0,1223.21
CA-2023-000681,2023-11-01,2023-11-05,Standard Class,CUS-0018,Customer 71,Consumer,Jackson,Mississippi,South,PROD-0681,Furniture,Bookcases,3-Shelf Bookcase,2264.5,5,0.0,-131.8
CA-2021-000682,2021-01-11,2021-01-18,First Class,CUS-0193,Customer 77,Home Office,Nashville,Tennessee,South,PROD-0682,Technology,Phones,OnePlus,219.84,1,0.4,15.61
CA-2023-000683,2023-11-27,2023-12-01,Second Class,CUS-0144,Customer 153,Home Office,Memphis,Tennessee,South,PROD-0683,Furniture,Tables,Study Desk,4959.49,6,0.4,1544.92
CA-2020-000684,2020-10-29,2020-11-02,Same Day,CUS-0185,Customer 1,Consumer,Columbus,Ohio,Central,PROD-0684,Furniture,Chairs,Executive Chair,932.58,6,0.4,29.28
CA-2022-000685,2022-05-10,2022-05-16,Second Class,CUS-0054,Customer 49,Home Office,Los Angeles,California,West,PROD-0685,Technology,Accessories,Webcam,8607.02,9,0.4,69.45
CA-2022-000686,2022-10-25,2022-11-01,First Class,CUS-0091,Customer 91,Corporate,Columbus,Ohio,Central,PROD-0686,Office Supplies,Paper,A4 Paper,141.37,2,0.5,15.13
CA-2022-000687,2022-02-03,2022-02-05,Same Day,CUS-0169,Customer 177,Corporate,Houston,Texas,Central,PROD-0687,Office Supplies,Binders,Report Cover,653.42,9,0.4,59.32
CA-2023-000688,2023-08-23,2023-08-24,Standard Class,CUS-0193,Customer 160,Consumer,Houston,Texas,Central,PROD-0688,Office Supplies,Binders,Report Cover,1868.37,10,0.0,276.9
CA-2021-000689,2021-04-01,2021-04-08,Second Class,CUS-0121,Customer 32,Corporate,Montgomery,Alabama,South,PROD-0689,Office Supplies,Labels,File Labels,900.48,8,0.0,-2.0
CA-2021-000690,2021-07-02,2021-07-08,First Class,CUS-0002,Customer 107,Consumer,Montgomery,Alabama,South,PROD-0690,Technology,Copiers,HP Printer,2259.94,5,0.4,534.82
CA-2021-000691,2021-11-17,2021-11-19,First Class,CUS-0101,Customer 50,Home Office,Tampa,Florida,East,PROD-0691,Furniture,Chairs,Office Chair Pro,13409.65,10,0.1,2385.17
CA-2020-000692,2020-12-21,2020-12-25,Same Day,CUS-0182,Customer 33,Home Office,Las Vegas,Nevada,West,PROD-0692,Office Supplies,Fasteners,Rubber Bands,381.13,6,0.4,5.9
CA-2020-000693,2020-07-09,2020-07-10,Second Class,CUS-0182,Customer 140,Corporate,New Orleans,Louisiana,South,PROD-0693,Office Supplies,Labels,File Labels,90.3,1,0.0,-7.77
CA-2023-000694,2023-08-29,2023-08-31,Second Class,CUS-0097,Customer 198,Consumer,Savannah,Georgia,East,PROD-0694,Furniture,Furnishings,Lamp,1671.12,5,0.1,439.77
CA-2020-000695,2020-08-15,2020-08-19,Standard Class,CUS-0047,Customer 24,Home Office,Seattle,Washington,West,PROD-0695,Technology,Phones,OnePlus,4208.32,10,0.0,173.52
CA-2022-000696,2022-04-27,2022-04-28,Standard Class,CUS-0108,Customer 97,Corporate,Atlanta,Georgia,East,PROD-0696,Furniture,Furnishings,Rug,11543.23,8,0.0,59.42
CA-2020-000697,2020-08-28,2020-08-31,Standard Class,CUS-0190,Customer 66,Consumer,Miami,Florida,East,PROD-0697,Technology,Copiers,Canon Copier,6426.24,6,0.0,-133.7
CA-2021-000698,2021-03-20,2021-03-21,Standard Class,CUS-0033,Customer 69,Corporate,Seattle,Washington,West,PROD-0698,Furniture,Tables,Conference Table,1763.95,6,0.0,465.46
CA-2022-000699,2022-06-12,2022-06-17,Same Day,CUS-0176,Customer 184,Corporate,Eugene,Oregon,West,PROD-0699,Technology,Copiers,Canon Copier,10417.27,7,0.2,-140.84
CA-2022-000700,2022-06-06,2022-06-10,Same Day,CUS-0160,Customer 28,Home Office,Chicago,Illinois,Central,PROD-0700,Technology,Copiers,Canon Copier,7131.0,7,0.2,2195.96
CA-2022-000701,2022-07-09,2022-07-11,Standard Class,CUS-0076,Customer 155,Home Office,Orlando,Florida,East,PROD-0701,Office Supplies,Binders,Presentation Binder,153.46,1,0.2,29.68
CA-2022-000702,2022-05-29,2022-06-05,First Class,CUS-0096,Customer 96,Consumer,Birmingham,Alabama,South,PROD-0702,Office Supplies,Paper,Graph Paper,224.28,3,0.0,1.7
CA-2021-000703,2021-03-13,2021-03-17,First Class,CUS-0099,Customer 73,Home Office,Portland,Oregon,West,PROD-0703,Furniture,Bookcases,5-Shelf Bookcase,10920.02,10,0.1,1974.56
CA-2023-000704,2023-03-21,2023-03-27,Standard Class,CUS-0082,Customer 51,Corporate,Albany,New York,East,PROD-0704,Office Supplies,Storage,Drawer Organizer,579.67,7,0.4,34.14
CA-2020-000705,2020-09-11,2020-09-15,Standard Class,CUS-0006,Customer 73,Corporate,Montgomery,Alabama,South,PROD-0705,Furniture,Chairs,Visitor Chair,1695.61,3,0.4,30.88
CA-2021-000706,2021-11-21,2021-11-27,Standard Class,CUS-0107,Customer 186,Consumer,Springfield,Illinois,Central,PROD-0706,Furniture,Chairs,Visitor Chair,197.24,1,0.0,62.12
CA-2022-000707,2022-10-08,2022-10-13,First Class,CUS-0165,Customer 32,Home Office,Detroit,Michigan,Central,PROD-0707,Technology,Machines,Lenovo ThinkPad,453.99,1,0.5,66.59
CA-2021-000708,2021-10-23,2021-10-30,Standard Class,CUS-0095,Customer 138,Consumer,New York City,New York,East,PROD-0708,Technology,Phones,Samsung Galaxy,4251.9,7,0.0,-18.79
CA-2021-000709,2021-06-24,2021-06-27,Standard Class,CUS-0044,Customer 36,Corporate,Los Angeles,California,West,PROD-0709,Furniture,Chairs,Gaming Chair,7249.67,10,0.4,253.42
CA-2023-000710,2023-07-28,2023-08-01,Same Day,CUS-0170,Customer 126,Home Office,Miami,Florida,East,PROD-0710,Office Supplies,Binders,3-Ring Binder,192.14,2,0.1,36.3
